discrimination_occurred,respodent_id,interview_country,age,gender,job_situation,ethnic_group,household_income,income_imputed,religion,marital status,past_discrim_exp,extent_of_discrim,can_make_ends_meet,rent_or_own_housing,searched_for_housing,urbanization_degree,health_status,has_illness,health_impact_on_life,insurance_coverage,violence_exp_by_family,aware_of_support_org,friends_from_diff_ethnicity,friends_from_majority,neighbour_ethnicity,social_transfers,poverty_risk,citizenship_status,stopped_by_police
1,71118.0,24.0,16.0,1.0,5.0,5.0,8.0,0.0,0.0,0,14.0,6.0,0,0,0,2.0,3.0,0,2.0,0,0,0,0,1,1,3,1.0,1.0,1
1,71124.0,24.0,48.0,2.0,4.0,5.0,6.0,1.0,1.0,0,2.0,5.0,0,1,0,2.0,4.0,0,3.0,1,1,0,1,0,0,2,1.0,1.0,0
1,71127.0,24.0,59.0,1.0,4.0,5.0,9.0,1.0,1.0,0,0.0,7.0,0,1,0,2.0,3.0,1,2.0,1,1,0,1,0,0,2,1.0,1.0,0
1,71132.0,24.0,18.0,1.0,4.0,5.0,11.0,1.0,0.0,0,10.0,5.0,0,0,0,2.0,4.0,0,3.0,0,2,1,1,0,0,2,1.0,1.0,1
1,71139.0,24.0,16.0,2.0,5.0,5.0,5.0,0.0,0.0,0,19.0,7.0,0,0,0,2.0,4.0,0,3.0,0,2,0,0,0,1,4,1.0,1.0,0
0,71147.0,24.0,54.0,1.0,4.0,5.0,8.0,0.0,1.0,1,0.0,3.0,0,1,0,1.0,2.0,1,2.0,1,0,0,0,1,1,1,1.0,1.0,0
1,71153.0,24.0,49.0,1.0,4.0,5.0,11.0,1.0,1.0,0,0.0,9.0,0,1,1,1.0,5.0,0,3.0,1,0,0,1,0,0,3,1.0,1.0,0
0,71172.0,24.0,35.0,2.0,4.0,5.0,6.0,0.0,1.0,0,0.0,1.0,0,0,0,1.0,3.0,0,3.0,1,0,0,1,1,0,1,1.0,1.0,0
0,71181.0,24.0,58.0,1.0,4.0,5.0,8.0,0.0,1.0,1,0.0,3.0,0,0,0,1.0,3.0,0,3.0,1,0,0,0,0,0,1,1.0,1.0,0
1,71189.0,24.0,55.0,2.0,4.0,5.0,11.0,0.0,1.0,0,0.0,3.0,0,1,1,1.0,4.0,0,3.0,1,0,0,1,1,0,5,1.0,1.0,0
0,71193.0,24.0,35.0,2.0,7.0,5.0,10.0,1.0,1.0,0,0.0,3.0,0,1,0,1.0,4.0,0,2.0,1,0,1,1,0,0,5,1.0,1.0,0
0,71202.0,24.0,23.0,2.0,7.0,5.0,5.0,0.0,1.0,0,0.0,5.0,0,0,1,1.0,5.0,0,3.0,1,0,0,1,1,0,2,1.0,1.0,0
0,71235.0,24.0,24.0,2.0,4.0,5.0,13.0,0.0,1.0,0,0.0,10.0,0,0,0,1.0,5.0,0,3.0,1,0,1,0,1,1,2,0.0,1.0,0
1,71239.0,24.0,54.0,1.0,4.0,5.0,6.0,0.0,1.0,0,0.0,6.0,0,0,0,1.0,4.0,0,3.0,1,0,0,0,0,1,2,1.0,1.0,0
0,71247.0,24.0,71.0,1.0,2.0,5.0,11.0,0.0,1.0,1,1.0,9.0,1,0,0,1.0,3.0,1,2.0,1,0,0,0,1,0,1,0.0,1.0,0
0,71249.0,24.0,23.0,1.0,4.0,5.0,10.0,0.0,1.0,1,5.0,1.0,0,1,0,1.0,4.0,0,3.0,1,0,0,0,0,1,2,1.0,1.0,1
1,71255.0,24.0,53.0,1.0,1.0,5.0,9.0,0.0,1.0,1,6.0,5.0,0,1,0,1.0,3.0,0,3.0,1,2,0,0,0,1,2,1.0,1.0,1
0,71261.0,24.0,50.0,1.0,1.0,5.0,6.0,0.0,1.0,1,0.0,4.0,0,1,0,1.0,3.0,0,3.0,1,2,0,1,0,1,0,1.0,1.0,0
1,71263.0,24.0,37.0,1.0,1.0,5.0,8.0,0.0,1.0,1,8.0,6.0,0,1,0,1.0,3.0,0,1.0,1,0,0,1,0,1,0,1.0,1.0,0
0,71269.0,24.0,52.0,2.0,1.0,5.0,14.0,0.0,1.0,1,0.0,4.0,0,1,0,1.0,4.0,0,2.0,1,1,0,1,0,1,4,1.0,1.0,0
0,71277.0,24.0,55.0,1.0,1.0,5.0,8.0,0.0,0.0,1,0.0,5.0,0,1,0,1.0,4.0,0,3.0,1,1,0,1,0,1,0,1.0,1.0,0
1,71279.0,24.0,54.0,1.0,1.0,5.0,8.0,0.0,1.0,1,0.0,6.0,0,1,0,1.0,3.0,0,2.0,1,2,0,1,1,1,0,1.0,1.0,0
0,71282.0,24.0,52.0,1.0,1.0,5.0,9.0,0.0,0.0,1,0.0,7.0,0,1,1,1.0,3.0,1,2.0,1,2,0,0,0,1,2,1.0,1.0,0
0,71289.0,24.0,58.0,1.0,1.0,5.0,8.0,0.0,0.0,0,0.0,7.0,0,1,0,1.0,4.0,0,3.0,1,2,0,1,0,1,1,1.0,1.0,0
1,71307.0,24.0,35.0,1.0,1.0,5.0,8.0,1.0,0.0,1,5.0,9.0,0,0,0,1.0,5.0,0,3.0,0,1,1,0,0,0,2,1.0,1.0,0
1,71312.0,24.0,22.0,1.0,1.0,5.0,11.0,1.0,1.0,1,15.0,9.0,0,0,1,1.0,5.0,0,3.0,0,2,0,0,0,1,2,1.0,1.0,0
1,71323.0,24.0,48.0,2.0,4.0,5.0,5.0,0.0,1.0,1,2.0,4.0,0,1,0,1.0,4.0,0,3.0,1,1,0,1,0,1,1,1.0,1.0,0
1,71346.0,24.0,27.0,1.0,1.0,5.0,11.0,0.0,1.0,1,3.0,8.0,0,0,1,1.0,4.0,0,3.0,1,1,1,0,1,1,2,1.0,1.0,0
1,71351.0,24.0,47.0,1.0,4.0,5.0,10.0,0.0,0.0,1,7.0,4.0,0,1,0,1.0,4.0,0,3.0,1,1,0,0,1,1,2,1.0,1.0,0
0,71357.0,24.0,38.0,1.0,4.0,5.0,6.0,0.0,0.0,0,6.0,4.0,0,1,0,1.0,4.0,0,3.0,1,1,0,1,1,1,1,1.0,1.0,0
1,71358.0,24.0,36.0,1.0,4.0,5.0,8.0,0.0,0.0,0,7.0,5.0,0,1,1,1.0,3.0,1,2.0,1,1,0,1,1,1,3,1.0,1.0,0
1,71361.0,24.0,24.0,1.0,4.0,5.0,8.0,0.0,0.0,0,4.0,5.0,0,1,1,1.0,4.0,0,3.0,1,1,0,0,1,1,3,1.0,1.0,0
0,71365.0,24.0,18.0,1.0,4.0,5.0,10.0,0.0,0.0,0,5.0,5.0,0,1,0,1.0,5.0,0,3.0,1,1,0,1,1,1,3,1.0,1.0,0
0,71392.0,24.0,56.0,2.0,4.0,5.0,5.0,0.0,1.0,0,0.0,4.0,0,1,0,1.0,3.0,1,2.0,1,0,0,0,1,0,2,1.0,1.0,0
1,71393.0,24.0,41.0,1.0,4.0,5.0,11.0,0.0,1.0,1,0.0,5.0,0,1,0,1.0,3.0,1,2.0,1,0,0,1,1,1,4,1.0,1.0,0
0,71406.0,24.0,53.0,1.0,4.0,5.0,8.0,0.0,1.0,1,3.0,5.0,0,1,0,1.0,3.0,0,3.0,1,1,0,0,1,1,1,1.0,1.0,0
0,71409.0,24.0,28.0,2.0,4.0,5.0,8.0,0.0,1.0,1,0.0,3.0,0,1,1,1.0,4.0,0,3.0,1,0,0,1,1,0,3,1.0,1.0,0
1,71421.0,24.0,25.0,1.0,4.0,5.0,8.0,0.0,0.0,0,5.0,6.0,0,1,1,1.0,4.0,0,3.0,1,1,0,1,1,1,3,1.0,1.0,0
1,71433.0,24.0,58.0,1.0,4.0,5.0,7.0,0.0,0.0,1,0.0,9.0,0,1,0,1.0,3.0,0,3.0,1,0,0,0,0,0,2,1.0,1.0,0
1,71435.0,24.0,28.0,1.0,1.0,5.0,10.0,1.0,1.0,1,0.0,5.0,1,1,0,1.0,4.0,0,3.0,1,0,1,1,1,0,3,1.0,1.0,0
1,71443.0,24.0,56.0,1.0,10.0,5.0,8.0,0.0,0.0,1,0.0,9.0,0,1,0,1.0,2.0,0,2.0,1,0,0,1,1,0,2,1.0,1.0,0
1,71452.0,24.0,20.0,2.0,4.0,5.0,6.0,1.0,1.0,0,2.0,6.0,0,0,0,1.0,5.0,0,3.0,1,0,0,0,1,1,2,1.0,1.0,0
1,71454.0,24.0,32.0,2.0,7.0,5.0,7.0,0.0,1.0,1,0.0,6.0,0,0,1,1.0,4.0,0,3.0,1,0,0,0,1,1,2,1.0,1.0,0
1,71457.0,24.0,58.0,1.0,4.0,5.0,8.0,0.0,1.0,1,0.0,4.0,0,1,0,1.0,3.0,0,3.0,1,0,0,0,1,0,1,1.0,1.0,0
1,71470.0,24.0,38.0,1.0,1.0,5.0,10.0,0.0,0.0,1,1.0,8.0,0,0,0,1.0,5.0,0,3.0,1,0,0,0,1,1,2,1.0,1.0,1
0,71474.0,24.0,23.0,2.0,7.0,5.0,6.0,1.0,1.0,1,0.0,8.0,0,0,0,1.0,4.0,0,3.0,1,0,1,0,0,1,3,1.0,1.0,0
1,71481.0,24.0,48.0,2.0,4.0,5.0,8.0,1.0,0.0,1,0.0,3.0,0,0,0,1.0,3.0,0,2.0,1,0,0,1,0,1,1,1.0,1.0,0
1,71486.0,24.0,56.0,2.0,4.0,5.0,6.0,0.0,1.0,1,0.0,3.0,0,0,0,1.0,3.0,0,2.0,1,0,0,0,0,1,0,1.0,1.0,0
1,71492.0,24.0,22.0,1.0,4.0,5.0,9.0,0.0,1.0,0,9.0,7.0,0,0,0,1.0,4.0,0,3.0,1,1,0,1,1,0,2,1.0,1.0,0
0,71497.0,24.0,22.0,2.0,4.0,5.0,9.0,1.0,1.0,1,0.0,3.0,0,1,0,1.0,4.0,0,3.0,1,0,0,1,1,1,1,1.0,1.0,0
1,71507.0,24.0,39.0,2.0,4.0,5.0,6.0,0.0,1.0,1,0.0,6.0,0,0,0,1.0,4.0,0,2.0,1,0,0,0,0,1,1,1.0,1.0,0
1,71530.0,24.0,39.0,2.0,4.0,5.0,9.0,0.0,1.0,0,0.0,5.0,0,0,1,1.0,4.0,0,3.0,1,0,0,0,1,1,2,1.0,1.0,0
1,71538.0,24.0,54.0,1.0,8.0,5.0,11.0,0.0,1.0,1,14.0,6.0,1,1,0,1.0,3.0,1,2.0,1,1,0,0,1,1,1,0.0,1.0,0
0,71540.0,24.0,39.0,2.0,4.0,5.0,7.0,0.0,1.0,1,0.0,5.0,0,1,0,1.0,3.0,1,2.0,1,0,0,0,1,1,1,1.0,1.0,0
0,71545.0,24.0,51.0,2.0,4.0,5.0,9.0,0.0,1.0,1,0.0,4.0,0,1,0,1.0,4.0,0,3.0,1,0,0,0,1,1,3,1.0,1.0,0
1,71549.0,24.0,59.0,1.0,4.0,5.0,7.0,0.0,1.0,1,3.0,6.0,0,0,0,1.0,3.0,1,2.0,1,0,0,0,1,1,2,1.0,1.0,0
1,71565.0,24.0,33.0,2.0,7.0,5.0,8.0,0.0,1.0,1,0.0,6.0,0,1,0,1.0,5.0,0,3.0,1,0,0,0,1,1,2,1.0,1.0,0
0,71570.0,24.0,43.0,2.0,4.0,5.0,11.0,0.0,1.0,0,0.0,6.0,0,0,0,1.0,4.0,0,3.0,1,0,0,0,1,1,2,1.0,1.0,0
1,71575.0,24.0,22.0,2.0,4.0,5.0,4.0,0.0,1.0,1,14.0,4.0,0,0,0,1.0,4.0,0,3.0,1,1,0,0,0,1,2,1.0,1.0,0
0,71580.0,24.0,25.0,2.0,1.0,5.0,10.0,0.0,1.0,1,0.0,5.0,0,1,0,1.0,5.0,0,3.0,1,1,0,0,0,1,2,1.0,1.0,0
1,71585.0,24.0,32.0,2.0,4.0,5.0,7.0,0.0,1.0,1,15.0,6.0,0,0,0,1.0,4.0,0,3.0,1,1,0,0,0,1,2,1.0,1.0,0
0,71589.0,24.0,44.0,2.0,4.0,5.0,10.0,0.0,1.0,1,0.0,6.0,0,0,0,1.0,3.0,1,2.0,1,1,0,0,0,0,3,1.0,1.0,0
1,71595.0,24.0,22.0,2.0,4.0,5.0,5.0,0.0,1.0,0,5.0,7.0,0,0,0,1.0,5.0,0,3.0,1,0,0,0,0,0,2,1.0,1.0,0
0,71610.0,24.0,22.0,1.0,4.0,5.0,7.0,0.0,1.0,0,1.0,6.0,0,0,0,1.0,5.0,0,3.0,1,0,0,1,1,1,1,1.0,1.0,0
0,71613.0,24.0,21.0,2.0,7.0,5.0,6.0,0.0,1.0,1,0.0,6.0,0,0,1,1.0,5.0,0,3.0,1,0,0,0,1,1,2,1.0,1.0,0
0,71617.0,24.0,32.0,2.0,4.0,5.0,10.0,0.0,1.0,1,0.0,5.0,0,0,0,1.0,5.0,0,3.0,1,0,0,0,1,0,2,1.0,1.0,0
1,71629.0,24.0,20.0,1.0,7.0,5.0,6.0,0.0,1.0,1,0.0,5.0,0,0,0,1.0,5.0,0,3.0,1,0,0,0,1,1,2,1.0,1.0,0
0,71632.0,24.0,22.0,1.0,4.0,5.0,17.0,0.0,1.0,1,0.0,7.0,0,0,1,1.0,5.0,0,3.0,1,0,0,0,1,0,3,1.0,1.0,0
1,71651.0,24.0,58.0,2.0,4.0,5.0,5.0,0.0,1.0,1,6.0,5.0,0,0,1,1.0,3.0,1,2.0,1,1,0,0,1,1,1,1.0,1.0,0
0,71665.0,24.0,22.0,1.0,4.0,5.0,11.0,0.0,1.0,0,0.0,7.0,0,0,0,1.0,5.0,0,3.0,1,0,0,0,0,1,4,1.0,1.0,0
1,71671.0,24.0,31.0,1.0,4.0,5.0,8.0,0.0,0.0,1,2.0,7.0,0,0,0,1.0,1.0,1,1.0,1,0,0,1,0,0,3,1.0,1.0,0
1,71673.0,24.0,59.0,1.0,8.0,5.0,8.0,0.0,1.0,1,9.0,9.0,0,1,0,1.0,3.0,1,2.0,1,1,0,0,0,1,1,1.0,1.0,0
1,71675.0,24.0,50.0,1.0,4.0,5.0,8.0,0.0,1.0,1,0.0,8.0,0,1,0,1.0,2.0,0,2.0,1,0,0,0,0,0,3,1.0,1.0,1
1,71684.0,24.0,21.0,1.0,1.0,5.0,12.0,0.0,0.0,0,3.0,3.0,1,1,0,1.0,5.0,0,3.0,1,0,1,0,0,0,1,0.0,1.0,1
0,71689.0,24.0,35.0,2.0,4.0,5.0,9.0,1.0,1.0,1,0.0,1.0,0,1,0,1.0,5.0,0,3.0,1,0,0,0,0,0,3,1.0,1.0,0
0,71712.0,24.0,28.0,2.0,4.0,5.0,8.0,0.0,1.0,1,0.0,3.0,0,1,0,1.0,4.0,0,2.0,1,1,0,1,1,1,3,1.0,1.0,0
0,71731.0,24.0,34.0,1.0,4.0,5.0,8.0,0.0,1.0,1,0.0,8.0,0,1,0,1.0,4.0,0,3.0,1,0,0,1,1,1,2,1.0,1.0,0
0,71737.0,24.0,35.0,2.0,1.0,5.0,11.0,0.0,1.0,1,0.0,9.0,0,0,0,3.0,5.0,0,3.0,1,0,0,1,1,0,0,1.0,1.0,0
0,71742.0,24.0,63.0,1.0,4.0,5.0,8.0,0.0,1.0,0,0.0,8.0,0,0,0,3.0,2.0,1,1.0,1,0,0,1,0,0,0,1.0,1.0,1
0,71744.0,24.0,43.0,2.0,4.0,5.0,8.0,0.0,1.0,1,2.0,12.0,0,0,0,3.0,4.0,0,3.0,1,1,0,0,0,0,0,1.0,1.0,1
0,71749.0,24.0,39.0,2.0,1.0,5.0,10.0,0.0,1.0,1,0.0,8.0,0,0,0,3.0,4.0,0,3.0,1,0,0,1,1,0,0,1.0,1.0,0
0,71754.0,24.0,51.0,1.0,1.0,5.0,8.0,0.0,1.0,1,0.0,4.0,0,0,0,3.0,3.0,1,2.0,1,0,0,0,0,0,0,1.0,1.0,0
0,71757.0,24.0,35.0,1.0,1.0,5.0,11.0,1.0,1.0,1,0.0,7.0,0,0,0,3.0,5.0,0,3.0,1,1,0,1,1,1,1,0.0,1.0,0
0,71759.0,24.0,40.0,2.0,6.0,5.0,8.0,0.0,1.0,1,3.0,8.0,0,1,0,3.0,2.0,1,1.0,1,1,0,1,1,0,0,1.0,1.0,0
0,71767.0,24.0,40.0,1.0,4.0,5.0,11.0,0.0,1.0,0,0.0,9.0,0,0,0,3.0,4.0,1,3.0,1,0,0,1,1,1,2,1.0,1.0,0
0,71773.0,24.0,34.0,1.0,1.0,5.0,11.0,0.0,1.0,1,0.0,6.0,1,0,0,3.0,5.0,0,3.0,1,0,1,0,0,1,1,1.0,1.0,0
0,71779.0,24.0,16.0,2.0,5.0,5.0,10.0,0.0,1.0,0,0.0,0.0,0,0,0,3.0,4.0,0,3.0,0,0,0,1,1,1,2,1.0,1.0,0
0,71783.0,24.0,35.0,1.0,4.0,5.0,9.0,0.0,1.0,0,20.0,6.0,0,0,0,3.0,4.0,0,3.0,1,2,0,1,1,0,1,1.0,1.0,0
0,71789.0,24.0,35.0,1.0,1.0,5.0,8.0,0.0,1.0,1,0.0,5.0,1,0,0,3.0,4.0,0,3.0,1,0,1,0,0,1,2,1.0,1.0,0
0,71793.0,24.0,53.0,2.0,4.0,5.0,8.0,0.0,1.0,0,0.0,6.0,0,1,0,3.0,4.0,0,3.0,1,0,0,1,1,0,1,1.0,1.0,0
0,71795.0,24.0,16.0,1.0,1.0,5.0,11.0,0.0,1.0,0,3.0,7.0,1,0,0,3.0,3.0,0,3.0,1,0,0,1,1,0,1,0.0,1.0,0
0,71800.0,24.0,28.0,2.0,4.0,5.0,7.0,0.0,1.0,0,0.0,6.0,0,0,1,3.0,4.0,0,3.0,1,0,0,1,1,0,1,1.0,1.0,0
0,71802.0,24.0,17.0,1.0,5.0,5.0,8.0,0.0,1.0,0,0.0,0.0,0,1,0,3.0,5.0,0,3.0,1,0,0,1,1,1,1,1.0,1.0,0
0,71805.0,24.0,43.0,2.0,4.0,5.0,10.0,0.0,1.0,0,0.0,6.0,0,0,0,3.0,4.0,1,1.0,1,0,1,1,1,1,2,1.0,1.0,0
0,71810.0,24.0,39.0,2.0,4.0,5.0,9.0,0.0,1.0,0,0.0,3.0,0,0,0,3.0,4.0,0,3.0,1,0,0,0,0,1,2,1.0,1.0,0
1,71829.0,24.0,16.0,1.0,4.0,5.0,10.0,0.0,1.0,0,0.0,10.0,0,0,0,3.0,4.0,1,3.0,1,0,0,1,1,1,1,1.0,1.0,0
0,71859.0,24.0,26.0,1.0,4.0,5.0,8.0,1.0,1.0,0,0.0,3.0,0,0,0,3.0,4.0,0,3.0,1,0,0,0,0,1,2,1.0,1.0,0
1,71865.0,24.0,33.0,2.0,4.0,5.0,11.0,0.0,1.0,0,0.0,3.0,0,0,0,3.0,4.0,1,3.0,1,0,0,1,1,1,2,1.0,1.0,0
0,71873.0,24.0,64.0,1.0,8.0,5.0,11.0,0.0,1.0,0,0.0,0.0,1,0,1,3.0,4.0,1,3.0,1,0,1,0,0,1,0,0.0,1.0,0
0,71876.0,24.0,40.0,2.0,4.0,5.0,10.0,1.0,1.0,0,0.0,0.0,0,0,0,3.0,3.0,0,3.0,1,0,1,0,0,1,2,1.0,1.0,0
0,71884.0,24.0,44.0,1.0,4.0,5.0,5.0,1.0,1.0,0,0.0,0.0,0,0,0,3.0,4.0,0,3.0,1,0,1,0,0,1,2,1.0,1.0,0
0,71888.0,24.0,16.0,1.0,4.0,5.0,6.0,0.0,1.0,0,0.0,3.0,0,0,0,3.0,4.0,0,3.0,1,0,0,1,0,1,3,1.0,1.0,0
0,71906.0,24.0,17.0,1.0,4.0,5.0,11.0,0.0,1.0,0,0.0,0.0,0,0,0,3.0,4.0,1,3.0,1,0,0,1,1,1,2,1.0,1.0,0
0,71913.0,24.0,32.0,1.0,7.0,5.0,9.0,0.0,1.0,0,0.0,3.0,0,0,1,3.0,4.0,0,3.0,1,0,0,1,1,1,2,1.0,1.0,0
0,71919.0,24.0,27.0,1.0,4.0,5.0,9.0,0.0,1.0,0,0.0,6.0,0,0,0,3.0,4.0,0,2.0,1,2,1,1,1,1,1,1.0,1.0,0
0,71929.0,24.0,42.0,1.0,4.0,5.0,8.0,0.0,1.0,1,3.0,4.0,1,0,0,3.0,4.0,0,2.0,1,0,0,0,0,1,2,1.0,1.0,0
0,71932.0,24.0,44.0,1.0,4.0,5.0,9.0,0.0,1.0,0,12.0,6.0,0,0,0,3.0,4.0,0,3.0,1,1,0,1,1,1,1,1.0,1.0,0
0,71936.0,24.0,17.0,1.0,5.0,5.0,10.0,0.0,1.0,0,0.0,9.0,0,0,1,3.0,4.0,1,3.0,1,1,0,1,1,1,1,1.0,1.0,0
0,71943.0,24.0,43.0,1.0,4.0,5.0,9.0,0.0,1.0,0,12.0,9.0,0,0,0,3.0,4.0,0,3.0,1,0,0,0,1,1,1,1.0,1.0,0
0,71948.0,24.0,34.0,2.0,4.0,5.0,10.0,0.0,2.0,0,12.0,3.0,0,0,0,3.0,4.0,0,3.0,1,0,0,1,0,1,1,1.0,1.0,0
0,71957.0,24.0,31.0,1.0,4.0,5.0,8.0,0.0,1.0,1,0.0,8.0,0,0,1,2.0,4.0,0,3.0,1,0,0,0,1,0,2,1.0,1.0,1
1,71984.0,24.0,20.0,1.0,4.0,5.0,8.0,0.0,0.0,0,9.0,7.0,0,1,1,1.0,4.0,0,3.0,1,1,0,0,1,1,3,1.0,1.0,1
1,71993.0,24.0,36.0,2.0,4.0,5.0,10.0,0.0,1.0,0,3.0,5.0,0,1,0,1.0,4.0,0,3.0,1,0,0,0,1,1,3,1.0,1.0,0
1,72000.0,24.0,37.0,2.0,4.0,5.0,10.0,0.0,1.0,1,0.0,5.0,0,1,1,1.0,4.0,0,3.0,1,1,0,1,1,0,3,1.0,1.0,0
1,72006.0,24.0,65.0,1.0,8.0,5.0,8.0,0.0,1.0,0,0.0,6.0,0,1,0,1.0,2.0,1,1.0,1,1,0,0,1,1,1,1.0,1.0,0
0,72018.0,24.0,20.0,1.0,4.0,5.0,8.0,0.0,0.0,0,0.0,4.0,0,1,0,1.0,5.0,0,3.0,1,1,0,1,1,1,3,1.0,1.0,0
1,72022.0,24.0,43.0,2.0,4.0,5.0,6.0,1.0,0.0,0,2.0,3.0,0,1,0,2.0,4.0,0,3.0,1,0,0,0,1,1,3,1.0,1.0,0
0,72025.0,24.0,36.0,2.0,4.0,5.0,10.0,0.0,1.0,0,0.0,6.0,0,1,1,2.0,4.0,0,3.0,1,0,0,1,1,1,2,1.0,1.0,0
0,72032.0,24.0,42.0,1.0,4.0,5.0,9.0,0.0,1.0,1,12.0,4.0,0,1,0,2.0,4.0,0,3.0,1,1,0,1,1,1,2,1.0,1.0,0
0,72036.0,24.0,23.0,2.0,7.0,5.0,9.0,0.0,0.0,0,0.0,3.0,0,1,1,2.0,4.0,0,3.0,1,0,0,1,1,1,3,1.0,1.0,0
1,72044.0,24.0,53.0,1.0,4.0,5.0,5.0,0.0,0.0,0,0.0,5.0,0,1,1,2.0,4.0,0,3.0,1,0,0,1,1,1,1,1.0,1.0,0
1,72045.0,24.0,28.0,1.0,4.0,5.0,6.0,1.0,0.0,0,8.0,6.0,0,1,1,2.0,4.0,0,3.0,1,1,0,1,1,1,3,1.0,1.0,1
1,72078.0,24.0,31.0,2.0,7.0,5.0,8.0,0.0,1.0,1,6.0,9.0,0,1,1,2.0,4.0,0,3.0,1,1,0,0,0,0,3,1.0,1.0,0
1,72082.0,24.0,49.0,2.0,1.0,5.0,9.0,1.0,1.0,1,0.0,9.0,0,1,0,2.0,3.0,0,3.0,1,1,0,1,1,0,3,1.0,1.0,0
1,72092.0,24.0,28.0,2.0,4.0,5.0,11.0,1.0,1.0,1,14.0,9.0,0,1,0,2.0,5.0,0,3.0,1,2,0,1,0,1,2,1.0,1.0,0
1,72096.0,24.0,32.0,1.0,4.0,5.0,8.0,1.0,0.0,0,21.0,8.0,0,0,0,2.0,5.0,0,3.0,1,2,0,1,0,1,2,1.0,1.0,0
1,72099.0,24.0,35.0,2.0,4.0,5.0,9.0,0.0,0.0,1,23.0,12.0,0,1,0,2.0,5.0,0,3.0,1,2,0,0,0,1,3,1.0,1.0,1
0,72117.0,24.0,48.0,1.0,6.0,5.0,8.0,0.0,1.0,0,23.0,12.0,0,1,0,2.0,3.0,1,2.0,1,2,0,0,0,1,4,1.0,1.0,0
1,72124.0,24.0,39.0,1.0,4.0,5.0,9.0,0.0,1.0,0,23.0,10.0,0,0,1,2.0,4.0,0,2.0,1,2,0,0,0,1,1,1.0,1.0,1
1,72128.0,24.0,47.0,2.0,1.0,5.0,7.0,0.0,0.0,0,23.0,12.0,0,0,0,2.0,4.0,0,2.0,1,2,0,1,0,1,1,1.0,1.0,1
0,72130.0,24.0,21.0,1.0,4.0,5.0,5.0,0.0,1.0,0,30.0,12.0,0,1,0,2.0,5.0,0,3.0,1,2,0,1,1,1,4,1.0,1.0,1
1,72135.0,24.0,37.0,1.0,1.0,5.0,8.0,0.0,1.0,1,30.0,10.0,0,1,0,2.0,4.0,0,2.0,1,2,0,1,0,1,1,1.0,1.0,1
1,72151.0,24.0,30.0,1.0,4.0,5.0,9.0,0.0,1.0,0,3.0,7.0,0,1,0,2.0,5.0,0,3.0,1,0,0,0,0,0,2,1.0,1.0,0
0,72159.0,24.0,37.0,2.0,4.0,5.0,12.0,0.0,1.0,0,0.0,3.0,0,0,0,2.0,5.0,0,3.0,1,0,0,0,0,0,3,1.0,1.0,0
0,72164.0,24.0,38.0,1.0,4.0,5.0,7.0,1.0,1.0,1,0.0,12.0,0,0,1,2.0,4.0,0,3.0,1,2,1,1,1,1,2,1.0,1.0,0
0,72170.0,24.0,31.0,1.0,4.0,5.0,8.0,0.0,1.0,1,0.0,6.0,0,0,1,2.0,4.0,0,3.0,1,1,0,1,1,1,2,1.0,1.0,1
0,72178.0,24.0,32.0,2.0,4.0,5.0,8.0,0.0,1.0,0,0.0,7.0,0,0,0,2.0,3.0,0,2.0,1,2,0,1,1,1,3,1.0,1.0,0
0,72194.0,24.0,28.0,1.0,4.0,5.0,6.0,0.0,1.0,1,0.0,12.0,0,0,1,2.0,4.0,0,2.0,1,2,0,1,1,1,3,1.0,1.0,0
0,72199.0,24.0,26.0,2.0,7.0,5.0,6.0,0.0,1.0,0,6.0,8.0,0,1,1,2.0,4.0,0,3.0,0,0,0,1,1,1,3,1.0,1.0,0
0,72204.0,24.0,28.0,1.0,4.0,5.0,6.0,0.0,1.0,1,0.0,7.0,0,0,0,2.0,3.0,1,2.0,1,2,0,1,1,1,2,1.0,1.0,0
0,72207.0,24.0,54.0,1.0,4.0,5.0,6.0,0.0,1.0,1,0.0,6.0,0,1,0,2.0,3.0,0,2.0,0,2,1,1,1,0,4,1.0,1.0,0
0,72211.0,24.0,35.0,1.0,4.0,5.0,10.0,1.0,1.0,1,0.0,6.0,0,1,0,2.0,4.0,0,2.0,1,2,1,1,1,0,2,1.0,1.0,0
0,72218.0,24.0,52.0,1.0,4.0,5.0,7.0,0.0,1.0,1,0.0,9.0,0,0,0,2.0,4.0,0,3.0,1,1,0,1,1,1,2,1.0,1.0,0
0,72221.0,24.0,52.0,2.0,4.0,5.0,6.0,0.0,1.0,0,9.0,12.0,0,0,0,2.0,3.0,1,2.0,1,1,0,1,1,1,3,1.0,1.0,0
0,72223.0,24.0,38.0,1.0,4.0,5.0,8.0,0.0,1.0,1,0.0,12.0,0,0,0,2.0,4.0,0,3.0,1,0,0,1,1,1,3,1.0,1.0,0
0,72227.0,24.0,29.0,1.0,4.0,5.0,4.0,0.0,1.0,0,4.0,11.0,0,0,1,2.0,4.0,0,3.0,1,2,0,1,1,1,1,1.0,1.0,0
0,72228.0,24.0,39.0,2.0,4.0,5.0,10.0,0.0,1.0,1,0.0,3.0,0,1,0,2.0,3.0,0,3.0,0,0,0,0,0,0,1,1.0,1.0,0
0,72234.0,24.0,20.0,2.0,7.0,5.0,7.0,0.0,0.0,1,0.0,8.0,0,0,0,2.0,3.0,0,3.0,1,2,0,1,1,0,2,1.0,1.0,0
